Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112
CRR240976_f1	36.57962484804148	36.586978280814286	36.57760653113487	36.57694442365119	36.57342378122838	36.56964378980952	36.568596940918	36.564533281485076	36.55685158236619	36.532492914662186	36.537651091493686	36.531784693957476	36.50124560232774	36.515557344426256	36.520804273554376	36.52018185616238	36.51529347096174	36.458921684238234	36.41870905684263	36.43559061623624	36.43070067574956	36.422706747909416	36.40919054471732	36.4015193488288	36.353934988801335	36.322385324821894	36.36004498048803	36.33278657286421	36.3042033241189	36.306469598056324	36.29188368124812	36.29678832625732	36.283006775108746	36.24525109567881	36.25266884053911	36.26325508682556	36.23763744537361	36.25254031735672	36.24376379786145	36.2205982769289	36.20948123373691	36.17492849420963	36.12754535183782	36.125931813270824	36.07069223438411	35.969129713238786	35.92562383835787	35.900306932669324	35.87034164059408	35.9044325409629	35.85144333977841	35.827878534503654	35.77880170583772	35.735534415874355	35.66014164246148	35.617851088902306	35.65430983861675	35.68187347713548	35.68306460006008	35.83139844854783	36.18114069943154
CRR240976_r2	36.299234165037014	36.311719233786114	36.30197643729537	36.30153396851754	36.305167359078666	36.2893868614041	36.29729902563552	36.293523114317686	36.21848116906125	36.270832985750474	36.28376070506408	36.26924778570695	36.26438095232709	36.25081116246159	36.250875312960915	36.2404235080232	36.2304026183099	36.177380594530504	36.20302023217067	36.199307623014334	36.19190343136093	36.184308484885186	36.17360013854569	36.171057831634755	36.12528220867099	36.12020112959011	36.15282921274774	36.14202435787996	36.12769673974478	36.1114730865427	36.119749733066456	36.109904348292936	36.101892968931566	36.09100774415295	36.07771132105633	36.06501881350743	36.05851408214552	36.04386676183671	36.03482142023954	36.0157288702576	35.990699187522615	35.96753263646554	35.949360836015124	35.928073151282995	35.90046227948619	35.87590473715484	35.853820543987354	35.82612146525396	35.80940662444395	35.77552189036817	35.746969100990945	35.733282442489056	35.69571040800243	35.66738721520137	35.658895994439156	35.64288574228718	35.6097830595768	35.59319718718234	35.64767167155193	35.746914055551805	36.128580579121504
CRR240977_f1	36.59869177114748	36.60296741278178	36.595173315071726	36.595468596348034	36.59100035789184	36.590606102706246	36.588778600637816	36.58327094084231	36.5751458234475	36.55213284673374	36.55685133216578	36.55181823156434	36.52233271661469	36.53667795753004	36.541218102445185	36.54095309140553	36.53711853594231	36.4814468837221	36.4438443364602	36.460273595288186	36.456057439551216	36.449153071977896	36.43587166388304	36.428889843562246	36.381217111143755	36.34950497617302	36.38715863131192	36.35992746782596	36.332275157466746	36.33542876930943	36.321161156904225	36.325616838094504	36.31325046996007	36.27664359866322	36.28331168262794	36.2943859412991	36.26642319501606	36.28304971814113	36.27386879442084	36.25177337693236	36.240015655375814	36.20589377521682	36.16020620397679	36.15968463803456	36.104328108742564	36.00542315701227	35.960357043495435	35.93534136839514	35.908083020283755	35.94384986321954	35.89051573726169	35.86837930848484	35.818760434199405	35.77713581224048	35.7038837596554	35.66439145332447	35.69766347586213	35.72417252883284	35.72618066084792	35.869445774214086	36.20815074360486
CRR240977_r2	36.28994516087693	36.30106046989484	36.29032148827075	36.29103504563014	36.29403914203291	36.27836810381027	36.287021095074046	36.28286551886877	36.2072627710812	36.25784580122719	36.27170867127448	36.25759727281962	36.25183768653838	36.23830960530853	36.23891858388255	36.22903585937222	36.21689669377538	36.1636532613524	36.1902343763884	36.18771911501389	36.1785966812025	36.17036850829875	36.15956125264411	36.156150324260636	36.10880863105608	36.10292729983591	36.13358169509185	36.12278441885071	36.10659878660487	36.087098875911835	36.098489273028825	36.0915168267168	36.08379217478839	36.07307252705739	36.061494220122896	36.050206253580924	36.041576736397445	36.0282069977991	36.018237915232945	35.99982968597813	35.9750089707311	35.950040575787554	35.93297359142531	35.91033014594902	35.88478913577381	35.85970739344086	35.8380906362753	35.809770017678204	35.792971774429944	35.761547187178294	35.73315099063548	35.71780532816315	35.68281834416962	35.65417477144116	35.64496062105559	35.62878876769915	35.59864394816485	35.58479876036667	35.64019361605298	35.74160557517145	36.12718154671423
CRR240978_f1	36.59446309450586	36.60017231182592	36.59187996886419	36.59222615396164	36.58804322546945	36.58512244933982	36.583290320841186	36.57977149164995	36.57180540353282	36.547774052614706	36.5532351116162	36.54745371380622	36.51832948015112	36.53326187052648	36.53767040851102	36.53802474028116	36.53348073961702	36.478076455165464	36.44021164182804	36.45688518952361	36.45246518315757	36.44508349757608	36.4312790334322	36.42453584332319	36.37716279612428	36.34633702319415	36.384565987951845	36.35822447341944	36.32915903643483	36.332015487794635	36.318387413662236	36.32169765408801	36.3084166621569	36.272839148408906	36.280344973764805	36.29204328055647	36.26589818327259	36.28125063645881	36.27175447713006	36.251429983518506	36.23911352369004	36.204743681430955	36.15809207544052	36.15837248100516	36.10393190429056	36.00355616810776	35.96001196009139	35.93599120469698	35.90789573093014	35.94005067230417	35.89201796283139	35.86823923150497	35.818777484109624	35.777046225966586	35.70258087746476	35.66056899967102	35.69444671230317	35.72402016877224	35.72260673562701	35.86728468235658	36.20325313262889
CRR240978_r2	36.27956558449758	36.29095026863653	36.28283545525062	36.28218769778715	36.286991713088156	36.271368383034826	36.278283744342666	36.276833588110826	36.20059067256408	36.2507733762469	36.2644282422642	36.2495489749837	36.24362670762503	36.229879294436074	36.23096030456142	36.21889079074903	36.20946816968899	36.15677723641198	36.1802724101873	36.17735919882517	36.16971621356619	36.16182795526856	36.15208046138875	36.14787534776109	36.10379110748002	36.098465802110724	36.13083042332245	36.119219159849166	36.10604914208747	36.09185792920503	36.09950098720216	36.088894237567445	36.0796361986927	36.06798575360311	36.05480349158633	36.04079979765217	36.034010394572455	36.020120269135035	36.01182465295659	35.99229332036849	35.96657541423406	35.94172110389743	35.92379173205826	35.90235839385632	35.87405355545042	35.847420118479775	35.82607995784679	35.796769150839324	35.777874010348995	35.747341202437255	35.717768077418214	35.70187297339393	35.664664549113674	35.63528757463662	35.62809025110535	35.611477217168115	35.57702921535447	35.5627753078342	35.61974791140159	35.72305710362029	36.11350029496415
CRR240979_f1	36.60038227641879	36.60394350644909	36.593635623559706	36.596109284339136	36.58960426415246	36.58788760055991	36.586218443738424	36.58012883619028	36.57254464192018	36.54727066933435	36.55131914006819	36.546662785136306	36.516661864137056	36.53202716873719	36.536807303005546	36.53516098597785	36.53282994427831	36.47648172853535	36.43778469802953	36.45450562463873	36.44988492447683	36.44312622208329	36.42990570992375	36.42285164578615	36.37678039896305	36.34447557240844	36.38087575917623	36.35390662944151	36.32626475049439	36.32778486840205	36.3131544372534	36.317341403558416	36.30337226468778	36.26663572800547	36.27392179506458	36.28668422738163	36.258568935065604	36.27658718665346	36.26460303574193	36.24219124734657	36.23044779082403	36.194203383795696	36.149756947556625	36.14606159238055	36.08843422472727	35.98925312392823	35.94446125124045	35.916613591924246	35.890782822203434	35.921366318440064	35.86948418362799	35.84644253544921	35.80004308696233	35.75265090992504	35.67974119345209	35.64110394499832	35.67183818062438	35.701200541212586	35.69947916649093	35.845265385004296	36.19752206382027
CRR240979_r2	36.33448273052327	36.342998689613125	36.33544738464608	36.33174437505262	36.33768454862024	36.3211820692063	36.32871243563808	36.32582044860318	36.25179991155444	36.302093186852474	36.31533463754729	36.300921764693825	36.295017789112904	36.283369025140814	36.28453207682368	36.273672680816475	36.26314521491505	36.2100416573147	36.23643184148739	36.23278436345741	36.22573928708732	36.21914142622536	36.209600590032125	36.20717836199913	36.161507712813176	36.155624206625816	36.184720548332834	36.17525810818852	36.15860115769359	36.14037734796166	36.1576985290432	36.15103728466704	36.14501103594144	36.13494281039094	36.12278986723042	36.10924300528229	36.10180508445909	36.089141641042886	36.080892648277796	36.0631428692065	36.03902520747792	36.0153214275044	35.99918549591612	35.97977525149082	35.95295234581967	35.92902236546682	35.906880852079865	35.881260751678596	35.866857755492724	35.83560034953527	35.8083345740897	35.79533026218355	35.75954373746435	35.732071984116345	35.723793455996656	35.703304591832804	35.67209132789499	35.65983977062443	35.709313439001114	35.80308242645722	36.16829627283199
CRR240980_f1	36.620133698084395	36.62299508889716	36.63764604616501	36.59019921146493	36.590688808581056	36.6092553303037	36.6083100853514	36.61001438770485	36.626807350542904	36.59683576221032	36.58166310150728	36.53265911033293	36.53616029957621	36.58245496846257	36.581114893384225	36.57320786358442	36.574233325835394	36.55018821480815	36.52462283077438	36.45564752092173	36.47276659084338	36.48709272625037	36.45269778923259	36.447113447920884	36.4374808004697	36.3685265876696	36.374625333321305	36.37321137006005	36.36099789834557	36.295178271064046	36.30113377500376	36.32282338798876	36.295791128315955	36.273854776814034	36.25858240222583	36.25141585472113	36.25572811651238	36.23516634710694	36.245029534418606	36.247324190501246	36.20254831540278	36.19718716635739	36.15710133578777	36.15518737238102	36.104982522425686	35.99904069034599	35.99767236461682	35.97752771061478	35.95570584093482	35.92340370728077	35.88571617509564	35.890905419536956	35.81150831122023	35.732124976611374	35.61175498930789	35.62192659807381	35.66569835611311	35.671619159753064	35.64960254641599	35.785528054546475	36.167412972947325
